-346.252432 74.297357
-352.080207 53.374314
-356.644927 32.078029
-359.922736 10.484896
-361.894407 -11.327172
-362.545438 -33.279020
-361.866136 -55.290541
-359.851673 -77.280965
-356.502134 -99.169159
-351.822545 -120.873925
-345.822876 -142.314299
-338.518036 -163.409859
-329.927842 -184.081017
-320.076969 -204.249328
-308.994890 -223.837783
-296.715788 -242.771102
-283.278455 -260.976025
-268.726175 -278.381593
-253.106583 -294.919424
-236.471515 -310.523980
-218.876835 -325.132827
-200.382251 -338.686879
-181.051113 -351.130641
-160.950196 -362.412426
-140.149471 -372.484574
-118.721862 -381.303644
-96.742992 -388.830600
-74.290913 -395.030980
-51.445833 -399.875043
-28.289828 -403.337907
-4.906547 -405.399666
18.619090 -406.045487
42.201201 -405.265694
65.753253 -403.055828
89.188384 -399.416692
112.419717 -394.354372
135.360690 -387.880243
157.925371 -380.010955
180.028783 -370.768394
201.587225 -360.179631
222.518586 -348.276843
242.742660 -335.097225
262.181448 -320.682875
280.759465 -305.080659
298.404026 -288.342065
315.045532 -270.523035
330.617742 -251.683778
345.058037 -231.888566
358.307667 -211.205523
370.311990 -189.706384
381.020693 -167.466251
390.387999 -144.563328
398.372860 -121.078652
404.939132 -97.095801
410.055733 -72.700599
413.696778 -47.980810
415.841709 -23.025821
416.475385 2.073682
415.588177 27.226039
413.176017 52.338958
409.240450 77.319847
403.788650 102.076160
396.833422 126.515737
388.393177 150.547146
378.491899 174.080031
367.159072 197.025442
354.429607 219.296182
340.343731 240.807126
324.946864 261.475556
308.289478 281.221474
290.426935 299.967907
271.419298 317.641215
251.331137 334.171369
230.231309 349.492236
208.192722 363.541833
185.292085 376.262582
161.609643 387.601541
137.228894 397.510621
112.236294 405.946784
86.720956 412.872230
60.774327 418.254558
34.489864 422.066909
7.962694 424.288093
-18.710726 424.902693
-45.432964 423.901144
-72.105965 421.279801
-98.631413 417.040974
-124.911094 411.192951
-150.847257 403.749987
-176.342982 394.732287
-201.302535 384.165948
-225.631735 372.082899
-249.238304 358.520799
-272.032217 343.522932
-293.926047 327.138063
-314.835298 309.420291
-334.678731 290.428865
-353.378678 270.227992
-370.861343 248.886621
-387.057097 226.478204
-401.900747 203.080453
-415.331800 178.775064
-427.294708 153.647435
-437.739090 127.786367
-446.619945 101.283748
-453.897842 74.234231
-459.539083 46.734893
-463.515860 18.884888
-465.806378 -9.214912
-466.394966 -37.462281
-465.272154 -65.754009
-462.434741 -93.986284
-457.885829 -122.055068
-451.634843 -149.856483
-443.697518 -177.287196
-434.095868 -204.244800
-422.858137 -230.628198
-410.018714 -256.337985
-395.618035 -281.276815
-379.702457 -305.349775
-362.324117 -328.464745
-343.540754 -350.532747
-323.415530 -371.468289
-302.016810 -391.189696
-279.417937 -409.619425
-255.696981 -426.684368
-230.936466 -442.316144
-205.223089 -456.451369
-178.647415 -469.031907
-151.303557 -480.005113
-123.288845 -489.324044
-94.703479 -496.947660
-65.650173 -502.840996
-36.233781 -506.975316
-6.560923 -509.328249
23.260401 -509.883890
53.121207 -508.632893
82.911926 -505.572526
112.522800 -500.706708
141.844294 -494.046026
170.767496 -485.607717
199.184522 -475.415635
226.988921 -463.500188
254.076072 -449.898251
280.343575 -434.653058
305.691642 -417.814065
330.023473 -399.436795
353.245625 -379.582654
375.268371 -358.318730
396.006045 -335.717569
415.377374 -311.856924
433.305796 -286.819494
449.719761 -260.692635
464.553012 -233.568056
477.744854 -205.541499
489.240396 -176.712402
498.990780 -147.183544
506.953380 -117.060683
513.091987 -86.452170
517.376965 -55.468569
519.785389 -24.222251
520.301151 7.173013
518.915048 38.602463
515.624845 69.950772
510.435304 101.102469
503.358197 131.942363
494.412290 162.355971
483.623299 192.229941
471.023821 221.452475
456.653242 249.913747
440.557613 277.506316
422.789511 304.125531
403.407869 329.669927
382.477777 354.041611
360.070270 377.146638
336.262090 398.895369
311.135420 419.202823
284.777601 437.989000
257.280836 455.179203
228.741859 470.704327
199.261604 484.501136
168.944840 496.512519
137.899807 506.687725
106.237823 514.982568
74.072890 521.359619
41.521282 525.788367
8.701121 528.245358
-24.268044 528.714305
-57.265679 527.186178
-90.170703 523.659260
-122.861932 518.139181
-155.218526 510.638928
-187.120437 501.178816
-218.448851 489.786448
-249.086632 476.496634
-278.918763 461.351292
-307.832771 444.399317
-335.719155 425.696428
-362.471801 405.304984
-387.988382 383.293783
-412.170751 359.737826
-434.925316 334.718067
-456.163404 308.321134
-475.801600 280.639032
-493.762079 251.768819
-509.972909 221.812271
-524.368339 190.875521
-536.889060 159.068685
-547.482450 126.505467
-556.102789 93.302758
-562.711453 59.580213
-567.277080 25.459820
-569.775713 -8.934541
-570.190912 -43.477546
-568.513842 -78.042885
-564.743332 -112.503725
-558.885908 -146.733173
-550.955790 -180.604745
-540.974872 -213.992832
-528.972667 -246.773169
-514.986222 -278.823291
-499.060010 -310.022996
-481.245791 -340.254796
-461.602446 -369.404353
-440.195787 -397.360916
-417.098333 -424.017742
-392.389074 -449.272498
-366.153193 -473.027658
-338.481781 -495.190874
-309.471517 -515.675339
-279.224335 -534.400121
-247.847062 -551.290482
-215.451043 -566.278177
-182.151749 -579.301724
-148.068360 -590.306654
-113.323345 -599.245737
-78.042018 -606.079178
-42.352086 -610.774791
-6.383190 -613.308139
29.733570 -613.662655
65.866110 -611.829726
101.881844 -607.808752
137.648175 -601.607176
173.032980 -593.240482
207.905096 -582.732165
242.134812 -570.113671
275.594346 -555.424308
308.158323 -538.711128
339.704248 -520.028779
370.112962 -499.439325
399.269093 -477.012049
427.061494 -452.823217
453.383666 -426.955819
478.134166 -399.499291
501.216992 -370.549199
522.541963 -340.206917
542.025062 -308.579263
559.588768 -275.778131
575.162363 -241.920090
588.682216 -207.125974
600.092036 -171.520450
609.343105 -135.231571
616.394484 -98.390315
621.213185 -61.130113
623.774321 -23.586369
624.061220 14.104039
622.065517 51.803252
617.787209 89.372937
611.234681 126.674794
602.424705 163.571064
591.382401 199.925040
578.141174 235.601571
562.742617 270.467567
545.236383 304.392493
525.680029 337.248857
504.138825 368.912693
480.685547 399.264022
455.400224 428.187312
428.369869 455.571914
399.688184 481.312483
369.455232 505.309388
337.777092 527.469089
304.765484 547.704508
270.537379 565.935361
235.214583 582.088483
198.923304 596.098114
161.793701 607.906165
123.959421 617.462459
85.557112 624.724932
46.725933 629.659823
7.607051 632.241817
-31.656875 632.454165
-70.922212 630.288775
-110.044881 625.746264
-148.880882 618.835988
-187.286828 609.576029
-225.120472 597.993159
-262.241233 584.122764
-298.510722 568.008747
-333.793251 549.703383
-367.956350 529.267160
-400.871254 506.768580
-432.413396 482.283928
-462.462871 455.897016
-490.904899 427.698902
-517.630254 397.787569
-542.535690 366.267593
-565.524333 333.249775
-586.506062 298.850750
-605.397855 263.192580
-622.124121 226.402317
-636.616994 188.611554
-648.816614 149.955953
-658.671363 110.574758
-666.138084 70.610293
-671.182263 30.207451
-673.778185 -10.486835
-673.909048 -51.324125
-671.567059 -92.155014
-666.753482 -132.829677
-659.478665 -173.198420
-649.762029 -213.112231
-637.632020 -252.423329
-623.126031 -290.985713
-606.290294 -328.655703
-587.179735 -365.292473
-565.857795 -400.758580
-542.396224 -434.920481
-516.874840 -467.649031
-489.381259 -498.819972
-460.010598 -528.314406
-428.865144 -556.019247
-396.054000 -581.827654
-361.692703 -605.639438
-325.902818 -627.361457
-288.811510 -646.907972
-250.551089 -664.200988
-211.258544 -679.170561
-171.075045 -691.755078
-130.145443 -701.901509
-88.617744 -709.565627
-46.642577 -714.712191
-4.372643 -717.315109
38.037836 -717.357555
80.433681 -714.832056
122.659326 -709.740551
164.559385 -702.094407
205.979227 -691.914405
246.765545 -679.230690
286.766925 -664.082688
325.834404 -646.518986
363.822029 -626.597178
400.587402 -604.383682
435.992209 -579.953519
469.902744 -553.390059
502.190413 -524.784744
532.732219 -494.236767
561.411232 -461.852735
588.117034 -427.746295
612.746146 -392.037737
635.202423 -354.853569
655.397432 -316.326071
673.250798 -276.592824
688.690518 -235.796218
701.653256 -194.082944
712.084591 -151.603466
719.939250 -108.511477
725.181293 -64.963344
727.784275 -21.117541
727.731370 22.865927
725.015454 66.826110
719.639163 110.601702
711.614908 154.031629
700.964857 196.955646
687.720879 239.214927
671.924454 280.652652
653.626547 321.114588
632.887448 360.449665
609.776570 398.510539
584.372227 435.154143
556.761364 470.242224
527.039264 503.641867
495.309217 535.225994
461.682168 564.873849
426.276325 592.471459
389.216743 617.912071
350.634888 641.096563
310.668169 661.933827
269.459446 680.341132
227.156525 696.244442
183.911621 709.578716
139.880820 720.288172
95.223506 728.326514
50.101790 733.657127
4.679921 736.253241
-40.876314 736.098052
-86.400195 733.184812
-131.724676 727.516880
-176.683000 719.107736
-221.109315 707.980959
-264.839281 694.170166
-307.710680 677.718917
-349.564020 658.680578
-390.243124 637.118155
-429.595717 613.104082
-467.473989 586.719985
-503.735159 558.056405
-538.242004 527.212484
-570.863385 494.295632
-601.474738 459.421145
-629.958554 422.711807
-656.204828 384.297457
-680.111479 344.314533
-701.584751 302.905581
-720.539575 260.218756
-736.899907 216.407284
-750.599029 171.628919
-761.579817 126.045370
-769.794979 79.821720
-775.207252 33.125827
-777.789563 -13.872284
-777.525158 -61.001042
-774.407690 -108.087956
-768.441265 -154.960246
-759.640458 -201.445475
-748.030284 -247.372187
-733.646133 -292.570537
-716.533668 -336.872919
-696.748679 -380.114589
-674.356911 -422.134276
-649.433842 -462.774784
-622.064431 -501.883579
-592.342833 -539.313362
-560.372074 -574.922622
-526.263695 -608.576174
-490.137365 -640.145666
-452.120461 -669.510073
-412.347620 -696.556156
-370.960261 -721.178900
-328.106087 -743.281920
-283.938553 -762.777836
-238.616318 -779.588617
-192.302680 -793.645890
-145.164981 -804.891217
-97.374007 -813.276334
-49.103366 -818.763353
-0.528861 -821.324926
48.172152 -820.944375
96.821413 -817.615776
145.240408 -811.344011
193.251027 -802.144772
240.676214 -790.044536
287.340626 -775.080490
333.071278 -757.300424
377.698184 -736.762577
421.054989 -713.535455
462.979591 -687.697600
503.314744 -659.337327
541.908647 -628.552427
578.615518 -595.449826
613.296142 -560.145217
645.818400 -522.762658
676.057768 -483.434135
703.897796 -442.299097
729.230556 -399.503961
751.957056 -355.201594
771.987626 -309.550766
789.242273 -262.715578
803.650996 -214.864879
815.154064 -166.171650
823.702267 -116.812384
829.257117 -66.966447
831.791017 -16.815419
831.287388 33.457558
827.740758 83.668457
821.156807 133.633032
811.552372 183.167502
798.955415 232.089220
783.404946 280.217351
764.950903 327.373538
743.654000 373.382564
719.585526 418.073004
692.827109 461.277859
663.470441 502.835186
631.616969 542.588698
597.377537 580.388359
560.872012 616.090942
522.228855 649.560577
481.584678 680.669263
439.083757 709.297360
394.877520 735.334047
349.124011 758.677747
301.987325 779.236526
253.637015 796.928451
204.247487 811.681914
153.997371 823.435920
103.068872 832.140336
51.647111 837.756101
-0.080546 840.255391
-51.925174 839.621755
-103.696977 835.850196
-155.205984 828.947217
-206.262745 818.930827
-256.679028 805.830497
-306.268512 789.687082
-354.847479 770.552697
-402.235491 748.490550
-448.256060 723.574736
-492.737308 695.889993
-535.512607 665.531411
-576.421201 632.604111
-615.308813 597.222878
-652.028225 559.511765
-686.439834 519.603659
-718.412183 477.639812
-747.822460 433.769341
-774.556973 388.148699
-798.511585 340.941121
-819.592118 292.316033
-837.714724 242.448453
-852.806214 191.518353
-864.804350 139.710014
-873.658104 87.211360
-879.327863 34.213274
-881.785607 -19.091095
-881.015035 -72.507037
-877.011650 -125.838991
-869.782806 -178.891258
-859.347706 -231.468728
-845.737356 -283.377587
-828.994483 -334.426038
-809.173398 -384.425008
-786.339829 -433.188848
-760.570700 -480.536023
-731.953880 -526.289785
-700.587877 -570.278836
-666.581508 -612.337966
-630.053517 -652.308675
-591.132164 -690.039771
-549.954776 -725.387936
-506.667260 -758.218277
-461.423592 -788.404833
-414.385262 -815.831061
-365.720705 -840.390286
-315.604696 -861.986111
-264.217719 -880.532794
-211.745324 -895.955590
-158.377451 -908.191045
-104.307745 -917.187256
-49.732853 -922.904090
5.148290 -925.313350
60.135187 -924.398913
115.026512 -920.156809
169.620847 -912.595266
223.717420 -901.734706
277.116844 -887.607697
329.621854 -870.258858
381.038030 -849.744725
431.174522 -826.133566
479.844758 -799.505159
526.867136 -769.950522
572.065700 -737.571606
615.270803 -702.480942
656.319738 -664.801253
695.057356 -624.665023
731.336646 -582.214037
765.019296 -537.598874
795.976217 -490.978380
824.088039 -442.519099
849.245568 -392.394677
871.350212 -340.785245
890.314362 -287.876769
906.061737 -233.860379
918.527693 -178.931680
927.659481 -123.290046
933.416466 -67.137891
935.770305 -10.679938
934.705075 45.877531
930.217360 102.327428
922.316288 158.462613
911.023524 214.076663
896.373222 268.964621
878.411920 322.923758
857.198398 375.754321
832.803492 427.260268
805.309853 477.250002
774.811674 525.537077
741.414366 571.940898
705.234197 616.287393
666.397885 658.409668
625.042159 698.148632
581.313277 735.353600
535.366506 769.882862
487.365578 801.604222
437.482101 830.395504
385.894947 856.145020
332.789614 878.752003
278.357556 898.127000
222.795493 914.192223
166.304702 926.881859
109.090288 936.142337
51.360436 941.932549
-6.674343 944.224028
-64.801980 943.001080
-122.809624 938.260865
-180.484421 930.013436
-237.614298 918.281730
-293.988735 903.101507
-349.399549 884.521251
-403.641658 862.602011
-456.513843 837.417210
-507.819490 809.052399
-557.367326 777.604964
-604.972129 743.183799
-650.455418 705.908928
-693.646128 665.911085
-734.381246 623.331261
-772.506431 578.320202
-807.876596 531.037882
-840.356457 481.652931
-869.821055 430.342035
-896.156229 377.289304
-919.259063 322.685612
-939.038283 266.727911
-955.414616 209.618519
-968.321106 151.564391
-977.703385 92.776366
-983.519897 33.468405
-985.742079 -26.143190
-984.354487 -85.840566
-979.354885 -145.405111
-970.754277 -204.618260
-958.576894 -263.262291
-942.860130 -321.121130
-923.654436 -377.981148
-901.023157 -433.631943
-875.042325 -487.867127
-845.800411 -540.485085
-813.398020 -591.289726
-777.947548 -640.091217
-739.572794 -686.706685
-698.408528 -730.960910
-654.600019 -772.686975
